episode,reward
1874,-113.0
1875,-107.0
1876,-105.0
1877,-105.0
1878,-109.0
1879,-113.0
1880,-110.0
1881,-107.0
1882,-102.0
1883,-105.0
1884,-105.0
1885,-110.0
1886,-104.0
1887,-109.0
1888,-109.0
1889,-165.0
1890,-84.0
1891,-102.0
1892,-94.0
1893,-166.0
1894,-85.0
1895,-102.0
1896,-118.0
1897,-117.0
1898,-123.0
1899,-153.0
1900,-108.0
1901,-139.0
1902,-109.0
1903,-165.0
1904,-106.0
1905,-117.0
1906,-116.0
1907,-109.0
1908,-183.0
1909,-96.0
1910,-166.0
1911,-87.0
1912,-108.0
1913,-112.0
1914,-108.0
1915,-113.0
1916,-103.0
1917,-115.0
1918,-106.0
1919,-156.0
1920,-109.0
1921,-106.0
1922,-121.0
1923,-112.0
1924,-112.0
1925,-111.0
1926,-109.0
1927,-115.0
1928,-112.0
1929,-187.0
1930,-108.0
1931,-109.0
1932,-106.0
1933,-87.0
1934,-165.0
1935,-186.0
1936,-112.0
1937,-93.0
1938,-109.0
1939,-90.0
1940,-107.0
1941,-110.0
1942,-89.0
1943,-111.0
1944,-112.0
1945,-107.0
1946,-95.0
1947,-117.0
1948,-86.0
1949,-115.0
1950,-167.0
1951,-108.0
1952,-113.0
1953,-91.0
1954,-108.0
1955,-108.0
1956,-96.0
1957,-111.0
1958,-111.0
1959,-171.0
1960,-113.0
1961,-174.0
1962,-117.0
1963,-106.0
1964,-91.0
1965,-88.0
1966,-95.0
1967,-111.0
1968,-104.0
1969,-89.0
1970,-112.0
1971,-110.0
1972,-164.0
1973,-97.0
1974,-111.0
1975,-108.0
1976,-117.0
1977,-115.0
1978,-111.0
1979,-108.0
1980,-115.0
1981,-163.0
1982,-110.0
1983,-109.0
1984,-155.0
1985,-113.0
1986,-155.0
1987,-178.0
1988,-156.0
1989,-100.0
1990,-107.0
1991,-110.0
1992,-89.0
1993,-165.0
1994,-117.0
1995,-83.0
1996,-121.0
1997,-119.0
1998,-91.0
1999,-109.0
2000,-160.0
2001,-179.0
2002,-111.0
2003,-109.0
2004,-123.0
2005,-83.0
2006,-118.0
2007,-92.0
2008,-101.0
2009,-161.0
2010,-162.0
2011,-92.0
2012,-166.0
2013,-94.0
2014,-166.0
2015,-153.0
2016,-85.0
2017,-119.0
2018,-118.0
2019,-87.0
2020,-121.0
2021,-161.0
2022,-90.0
2023,-154.0
2024,-114.0
2025,-167.0
2026,-86.0
2027,-122.0
2028,-114.0
2029,-93.0
2030,-90.0
2031,-118.0
2032,-85.0
2033,-163.0
2034,-110.0
2035,-114.0
2036,-157.0
2037,-119.0
2038,-95.0
2039,-96.0
2040,-117.0
2041,-108.0
2042,-122.0
2043,-92.0
2044,-164.0
2045,-100.0
2046,-105.0
2047,-156.0
2048,-109.0
2049,-124.0
2050,-95.0
2051,-165.0
2052,-163.0
2053,-120.0
2054,-190.0
2055,-125.0
2056,-120.0
2057,-93.0
2058,-180.0
2059,-93.0
2060,-134.0
2061,-103.0
2062,-89.0
2063,-115.0
2064,-85.0
2065,-98.0
2066,-106.0
2067,-95.0
2068,-84.0
2069,-115.0
2070,-124.0
2071,-113.0
2072,-188.0
2073,-132.0
2074,-113.0
2075,-156.0
2076,-98.0
2077,-112.0
2078,-97.0
2079,-91.0
2080,-95.0
2081,-122.0
2082,-115.0
2083,-92.0
2084,-199.0
2085,-116.0
2086,-113.0
2087,-87.0
2088,-200.0
2089,-112.0
2090,-105.0
2091,-88.0
2092,-110.0
2093,-111.0
2094,-105.0
2095,-87.0
2096,-158.0
2097,-113.0
2098,-114.0
2099,-85.0
2100,-110.0
2101,-155.0
2102,-103.0
2103,-114.0
2104,-90.0
2105,-90.0
2106,-92.0
2107,-103.0
2108,-86.0
2109,-109.0
2110,-85.0
2111,-91.0
2112,-114.0
2113,-89.0
2114,-91.0
2115,-109.0
2116,-94.0
2117,-119.0
2118,-122.0
2119,-109.0
2120,-113.0
2121,-114.0
2122,-112.0
2123,-111.0
2124,-87.0
2125,-111.0
2126,-118.0
2127,-99.0
2128,-200.0
2129,-108.0
2130,-108.0
2131,-114.0
2132,-90.0
2133,-99.0
2134,-88.0
2135,-117.0
2136,-113.0
2137,-106.0
2138,-115.0
2139,-109.0
2140,-106.0
2141,-85.0
2142,-112.0
2143,-119.0
2144,-104.0
2145,-118.0
2146,-86.0
2147,-104.0
2148,-102.0
2149,-97.0
2150,-112.0
2151,-119.0
2152,-85.0
2153,-84.0
2154,-111.0
2155,-84.0
2156,-107.0
2157,-118.0
2158,-110.0
2159,-86.0
2160,-110.0
2161,-200.0
2162,-113.0
2163,-94.0
2164,-86.0
2165,-114.0
2166,-109.0
2167,-94.0
2168,-117.0
2169,-118.0
2170,-115.0
2171,-118.0
2172,-91.0
2173,-104.0
2174,-103.0
2175,-88.0
2176,-87.0
2177,-101.0
2178,-113.0
2179,-89.0
2180,-104.0
2181,-109.0
2182,-85.0
2183,-121.0
2184,-107.0
2185,-117.0
2186,-96.0
2187,-109.0
2188,-100.0
2189,-89.0
2190,-116.0
2191,-108.0
2192,-107.0
2193,-108.0
2194,-115.0
2195,-89.0
2196,-102.0
2197,-104.0
2198,-88.0
2199,-104.0
2200,-111.0
2201,-87.0
2202,-117.0
2203,-106.0
2204,-110.0
2205,-114.0
2206,-99.0
2207,-85.0
2208,-112.0
2209,-105.0
2210,-87.0
2211,-90.0
2212,-111.0
2213,-107.0
2214,-116.0
2215,-104.0
2216,-110.0
2217,-126.0
2218,-106.0
2219,-106.0
2220,-106.0
2221,-88.0
2222,-107.0
2223,-108.0
2224,-114.0
2225,-87.0
2226,-86.0
2227,-104.0
2228,-110.0
2229,-110.0
2230,-99.0
2231,-115.0
2232,-108.0
2233,-104.0
2234,-114.0
2235,-112.0
2236,-107.0
2237,-89.0
2238,-105.0
2239,-110.0
2240,-88.0
2241,-95.0
2242,-106.0
2243,-86.0
2244,-84.0
2245,-87.0
2246,-86.0
2247,-106.0
2248,-104.0
2249,-110.0
2250,-85.0
2251,-106.0
2252,-107.0
2253,-104.0
2254,-87.0
2255,-109.0
2256,-85.0
2257,-105.0
2258,-90.0
2259,-112.0
2260,-111.0
2261,-113.0
2262,-115.0
2263,-96.0
2264,-112.0
2265,-110.0
2266,-112.0
2267,-84.0
2268,-108.0
2269,-105.0
2270,-106.0
2271,-105.0
2272,-111.0
2273,-104.0
2274,-107.0
2275,-115.0
2276,-107.0
2277,-85.0
2278,-86.0
2279,-110.0
2280,-107.0
2281,-107.0
2282,-98.0
2283,-106.0
2284,-115.0
2285,-107.0
2286,-87.0
2287,-107.0
2288,-110.0
2289,-88.0
2290,-106.0
2291,-109.0
2292,-88.0
2293,-105.0
2294,-108.0
2295,-88.0
2296,-84.0
2297,-95.0
2298,-103.0
2299,-106.0
2300,-106.0
2301,-86.0
2302,-106.0
2303,-108.0
2304,-104.0
2305,-108.0
2306,-105.0
2307,-113.0
2308,-107.0
2309,-85.0
2310,-102.0
2311,-113.0
2312,-133.0
2313,-90.0
2314,-93.0
2315,-114.0
2316,-101.0
2317,-103.0
2318,-108.0
2319,-105.0
2320,-106.0
2321,-107.0
2322,-104.0
2323,-105.0
2324,-115.0
2325,-92.0
2326,-102.0
2327,-85.0
2328,-107.0
2329,-87.0
2330,-114.0
2331,-110.0
2332,-111.0
2333,-89.0
2334,-89.0
2335,-154.0
2336,-117.0
2337,-104.0
2338,-106.0
2339,-93.0
2340,-109.0
2341,-110.0
2342,-110.0
2343,-97.0
2344,-105.0
2345,-89.0
2346,-94.0
2347,-89.0
2348,-91.0
2349,-113.0
2350,-105.0
2351,-107.0
2352,-118.0
2353,-110.0
2354,-86.0
2355,-91.0
2356,-93.0
2357,-105.0
2358,-105.0
2359,-107.0
2360,-112.0
2361,-105.0
2362,-105.0
2363,-117.0
2364,-86.0
2365,-112.0
2366,-85.0
2367,-92.0
2368,-107.0
2369,-109.0
2370,-105.0
2371,-98.0
2372,-89.0
2373,-85.0
2374,-105.0
2375,-107.0
2376,-105.0
2377,-120.0
2378,-110.0
2379,-110.0
2380,-111.0
2381,-88.0
2382,-106.0
2383,-90.0
2384,-105.0
2385,-86.0
2386,-180.0
2387,-100.0
2388,-96.0
2389,-112.0
2390,-87.0
2391,-87.0
2392,-103.0
2393,-107.0
2394,-106.0
2395,-168.0
2396,-86.0
2397,-103.0
2398,-84.0
2399,-106.0
2400,-89.0
2401,-116.0
2402,-88.0
2403,-115.0
2404,-108.0
2405,-97.0
2406,-94.0
2407,-105.0
2408,-84.0
2409,-118.0
2410,-85.0
2411,-104.0
2412,-110.0
2413,-108.0
2414,-107.0
2415,-154.0
2416,-111.0
2417,-107.0
2418,-106.0
2419,-105.0
2420,-114.0
2421,-92.0
2422,-105.0
2423,-93.0
2424,-87.0
2425,-94.0
2426,-90.0
2427,-106.0
2428,-126.0
2429,-115.0
2430,-85.0
2431,-106.0
2432,-110.0
2433,-107.0
2434,-89.0
2435,-108.0
2436,-160.0
2437,-108.0
2438,-170.0
2439,-91.0
2440,-108.0
2441,-88.0
2442,-109.0
2443,-91.0
2444,-103.0
2445,-104.0
2446,-104.0
2447,-125.0
2448,-162.0
2449,-103.0
2450,-163.0
2451,-86.0
2452,-107.0
2453,-107.0
2454,-106.0
2455,-104.0
2456,-85.0
2457,-122.0
2458,-104.0
2459,-94.0
2460,-178.0
2461,-112.0
2462,-94.0
2463,-107.0
2464,-123.0
2465,-116.0
2466,-158.0
2467,-105.0
2468,-83.0
2469,-166.0
2470,-108.0
2471,-110.0
2472,-107.0
2473,-190.0
2474,-112.0
2475,-88.0
2476,-93.0
2477,-92.0
2478,-161.0
2479,-104.0
2480,-107.0
2481,-112.0
2482,-93.0
2483,-106.0
2484,-94.0
2485,-115.0
2486,-89.0
2487,-88.0
2488,-96.0
2489,-117.0
2490,-110.0
2491,-108.0
2492,-99.0
2493,-108.0
2494,-113.0
2495,-83.0
2496,-84.0
2497,-117.0
2498,-109.0
2499,-157.0
2500,-93.0
